Y,M,D,h,m,s,SPADS,ShoreFor,Obs
2014,9,30,0,0,0,63.969,59.975,53.863
2014,10,1,0,0,0,63.721,59.804,54.065
2014,10,2,0,0,0,64.158,59.629,54.492
2014,10,3,0,0,0,65.16,59.636,55.143
2014,10,4,0,0,0,66.447,59.761,55.794
2014,10,5,0,0,0,67.738,59.916,56.445
2014,10,6,0,0,0,68.784,60.075,57.284
2014,10,7,0,0,0,69.445,60.237,57.888
2014,10,8,0,0,0,69.672,60.366,58.419
2014,10,9,0,0,0,69.527,60.424,58.878
2014,10,10,0,0,0,69.13,60.487,59.263
2014,10,11,0,0,0,68.593,60.521,59.576
2014,10,12,0,0,0,67.99,60.497,59.815
2014,10,13,0,0,0,67.405,60.537,59.793
2014,10,14,0,0,0,66.89,60.555,59.933
2014,10,15,0,0,0,66.452,60.546,60.073
2014,10,16,0,0,0,66.113,60.57,60.214
2014,10,17,0,0,0,65.81,60.593,60.354
2014,10,18,0,0,0,65.421,60.549,60.494
2014,10,19,0,0,0,65.003,60.379,60.634
2014,10,20,0,0,0,64.709,60.22,60.774
2014,10,21,0,0,0,64.687,60.169,60.915
2014,10,22,0,0,0,65,60.168,61.055
2014,10,23,0,0,0,65.64,60.23,61.195
2014,10,24,0,0,0,66.525,60.334,61.335
2014,10,25,0,0,0,67.516,60.496,61.475
2014,10,26,0,0,0,68.449,60.683,61.615
2014,10,27,0,0,0,69.202,60.849,61.756
2014,10,28,0,0,0,69.722,60.995,61.896
2014,10,29,0,0,0,70.047,61.034,62.036
2014,10,30,0,0,0,70.218,61.001,62.176
2014,10,31,0,0,0,70.238,61.047,62.316
2014,11,1,0,0,0,70.095,61.161,62.457
2014,11,2,0,0,0,69.792,61.275,62.597
2014,11,3,0,0,0,69.418,61.27,62.737
2014,11,4,0,0,0,69.107,61.222,62.877
2014,11,5,0,0,0,68.945,61.239,63.017
2014,11,6,0,0,0,68.933,61.276,63.157
2014,11,7,0,0,0,68.994,61.358,63.298
2014,11,8,0,0,0,69.015,61.47,63.438
2014,11,9,0,0,0,68.941,61.621,63.698
2014,11,10,0,0,0,68.815,61.799,64.078
2014,11,11,0,0,0,68.737,61.954,64.578
2014,11,12,0,0,0,68.789,61.986,64.894
2014,11,13,0,0,0,69.043,61.989,65.027
2014,11,14,0,0,0,69.452,62.102,65.042
2014,11,15,0,0,0,69.908,62.251,64.851
2014,11,16,0,0,0,70.274,62.391,64.332
2014,11,17,0,0,0,70.501,62.555,63.487
2014,11,18,0,0,0,70.671,62.649,62.674
2014,11,19,0,0,0,70.833,62.746,62.599
2014,11,20,0,0,0,71.023,62.939,62.663
2014,11,21,0,0,0,71.22,63.105,62.8
2014,11,22,0,0,0,71.348,63.27,62.852
2014,11,23,0,0,0,71.397,63.442,62.819
2014,11,24,0,0,0,71.396,63.599,63.203
2014,11,25,0,0,0,71.357,63.749,63.646
2014,11,26,0,0,0,71.311,63.891,63.746
2014,11,27,0,0,0,71.28,64.019,64.1
2014,11,28,0,0,0,71.236,64.139,64.449
2014,11,29,0,0,0,71.108,64.256,65.037
2014,11,30,0,0,0,70.84,64.381,65.867
2014,12,1,0,0,0,70.466,64.509,66.434
2014,12,2,0,0,0,70.096,64.62,66.739
2014,12,3,0,0,0,69.804,64.696,66.782
2014,12,4,0,0,0,69.631,64.753,66.564
2014,12,5,0,0,0,69.584,64.843,66.345
2014,12,6,0,0,0,69.626,64.958,65.691
2014,12,7,0,0,0,69.707,65.066,65.246
2014,12,8,0,0,0,69.744,65.203,65.008
2014,12,9,0,0,0,69.624,65.34,64.286
2014,12,10,0,0,0,69.239,65.493,63.081
2014,12,11,0,0,0,68.509,65.685,61.392
2014,12,12,0,0,0,67.412,65.862,59.219
2014,12,13,0,0,0,65.988,66.029,57.508
2014,12,14,0,0,0,64.422,66.185,55.615
2014,12,15,0,0,0,63.027,65.8,53.54
2014,12,16,0,0,0,62.135,65.141,52.272
2014,12,17,0,0,0,61.989,64.529,51.811
2014,12,18,0,0,0,62.53,63.913,52.157
2014,12,19,0,0,0,63.497,63.656,53.31
2014,12,20,0,0,0,64.635,63.573,54.761
2014,12,21,0,0,0,65.671,63.481,56.508
2014,12,22,0,0,0,66.396,63.403,58.242
2014,12,23,0,0,0,66.784,63.376,59.664
2014,12,24,0,0,0,66.935,63.343,60.775
2014,12,25,0,0,0,66.962,63.296,61.575
2014,12,26,0,0,0,66.928,63.237,62.118
2014,12,27,0,0,0,66.891,63.178,62.405
2014,12,28,0,0,0,66.86,63.124,62.435
2014,12,29,0,0,0,66.842,63.069,62.52
2014,12,30,0,0,0,66.895,63.024,62.661
2014,12,31,0,0,0,67.039,62.976,62.857
2015,1,1,0,0,0,67.283,62.892,63.198
2015,1,2,0,0,0,67.606,62.832,63.628
2015,1,3,0,0,0,67.932,62.829,63.866
2015,1,4,0,0,0,68.197,62.863,63.966
2015,1,5,0,0,0,68.34,62.927,64.13
2015,1,6,0,0,0,68.308,62.962,64.351
2015,1,7,0,0,0,68.174,62.949,64.627
2015,1,8,0,0,0,68.05,62.921,64.87
2015,1,9,0,0,0,68.005,62.834,65.051
2015,1,10,0,0,0,68.081,62.762,65.451
2015,1,11,0,0,0,68.223,62.758,65.51
2015,1,12,0,0,0,68.287,62.811,65.029
2015,1,13,0,0,0,68.159,62.955,64.416
2015,1,14,0,0,0,67.879,63.134,63.569
2015,1,15,0,0,0,67.553,63.211,62.51
2015,1,16,0,0,0,67.274,63.119,61.628
2015,1,17,0,0,0,67.127,62.993,60.884
2015,1,18,0,0,0,67.153,62.923,60.784
2015,1,19,0,0,0,67.29,62.921,60.8
2015,1,20,0,0,0,67.419,62.989,60.708
2015,1,21,0,0,0,67.405,63.151,60.878
2015,1,22,0,0,0,67.165,63.344,61.629
2015,1,23,0,0,0,66.688,63.408,61.317
2015,1,24,0,0,0,66.037,63.407,60.782
2015,1,25,0,0,0,65.288,63.403,59.645
2015,1,26,0,0,0,64.557,63.381,58.862
2015,1,27,0,0,0,64,63.369,58.254
2015,1,28,0,0,0,63.768,63.276,57.743
2015,1,29,0,0,0,63.966,63.038,56.986
2015,1,30,0,0,0,64.572,62.851,57.269
2015,1,31,0,0,0,65.469,62.807,57.66
2015,2,1,0,0,0,66.489,62.807,59.142
2015,2,2,0,0,0,67.461,62.814,60.498
2015,2,3,0,0,0,68.278,62.79,61.729
2015,2,4,0,0,0,68.912,62.809,63.094
2015,2,5,0,0,0,69.365,62.891,64.224
2015,2,6,0,0,0,69.585,62.925,65.118
2015,2,7,0,0,0,69.512,63.022,65.904
2015,2,8,0,0,0,69.1,63.178,65.12
2015,2,9,0,0,0,68.339,63.285,63.618
2015,2,10,0,0,0,67.287,63.445,62.418
2015,2,11,0,0,0,66.114,63.517,61.074
2015,2,12,0,0,0,65.131,63.401,59.955
2015,2,13,0,0,0,64.6,63.221,59.062
2015,2,14,0,0,0,64.616,63.035,58.199
2015,2,15,0,0,0,65.054,62.937,58.236
2015,2,16,0,0,0,65.7,62.993,58.935
2015,2,17,0,0,0,66.334,63.122,59.277
2015,2,18,0,0,0,66.759,63.223,59.262
2015,2,19,0,0,0,66.858,63.258,58.889
2015,2,20,0,0,0,66.568,63.246,58.158
2015,2,21,0,0,0,65.922,63.237,57.265
2015,2,22,0,0,0,65.088,63.225,56.202
2015,2,23,0,0,0,64.277,63.206,55.546
2015,2,24,0,0,0,63.655,63.052,55.299
2015,2,25,0,0,0,63.301,62.741,55.461
2015,2,26,0,0,0,63.3,62.506,55.969
2015,2,27,0,0,0,63.657,62.398,56.579
2015,2,28,0,0,0,64.264,62.394,56.87
2015,3,1,0,0,0,64.95,62.474,57.028
2015,3,2,0,0,0,65.511,62.52,56.644
2015,3,3,0,0,0,65.856,62.489,55.719
2015,3,4,0,0,0,65.988,62.405,54.875
2015,3,5,0,0,0,65.968,62.258,54.176
2015,3,6,0,0,0,65.812,62.055,53.867
2015,3,7,0,0,0,65.534,61.863,54.544
2015,3,8,0,0,0,65.113,61.734,55.044
2015,3,9,0,0,0,64.512,61.76,55.367
2015,3,10,0,0,0,63.756,61.896,55.97
2015,3,11,0,0,0,62.851,62.015,56.442
2015,3,12,0,0,0,61.82,62.182,55.772
2015,3,13,0,0,0,60.741,62.314,53.526
2015,3,14,0,0,0,59.778,62.369,51.094
2015,3,15,0,0,0,59.121,62.417,49.457
2015,3,16,0,0,0,58.914,62.237,48.613
2015,3,17,0,0,0,59.247,61.811,48.105
2015,3,18,0,0,0,60.028,61.559,47.722
2015,3,19,0,0,0,61.06,61.607,48.473
2015,3,20,0,0,0,62.148,61.769,50.793
2015,3,21,0,0,0,63.058,62.009,53.113
2015,3,22,0,0,0,63.629,62.281,55.023
2015,3,23,0,0,0,63.899,62.524,56.523
2015,3,24,0,0,0,63.951,62.628,57.614
2015,3,25,0,0,0,63.894,62.543,58.262
2015,3,26,0,0,0,63.907,62.419,58.468
2015,3,27,0,0,0,64.17,62.311,58.231
2015,3,28,0,0,0,64.784,62.223,57.752
2015,3,29,0,0,0,65.679,62.196,57.326
2015,3,30,0,0,0,66.665,62.269,56.951
2015,3,31,0,0,0,67.614,62.42,56.881
2015,4,1,0,0,0,68.425,62.576,57.302
2015,4,2,0,0,0,68.994,62.729,58.213
2015,4,3,0,0,0,69.305,62.883,59.203
2015,4,4,0,0,0,69.404,63.061,60.071
2015,4,5,0,0,0,69.35,63.262,60.933
2015,4,6,0,0,0,69.179,63.443,61.79
2015,4,7,0,0,0,68.935,63.507,62.388
2015,4,8,0,0,0,68.612,63.523,62.574
2015,4,9,0,0,0,68.213,63.536,62.35
2015,4,10,0,0,0,67.79,63.555,62.125
2015,4,11,0,0,0,67.405,63.532,61.9
2015,4,12,0,0,0,67.153,63.534,61.675
2015,4,13,0,0,0,67.086,63.66,61.45
2015,4,14,0,0,0,67.121,63.771,61.225
2015,4,15,0,0,0,67.149,63.899,61.001
2015,4,16,0,0,0,67.049,64.043,60.776
2015,4,17,0,0,0,66.689,64.177,60.551
2015,4,18,0,0,0,66.036,64.308,60.326
2015,4,19,0,0,0,65.175,64.358,60.101
2015,4,20,0,0,0,64.199,64.301,59.877
2015,4,21,0,0,0,63.141,64.244,59.652
2015,4,22,0,0,0,62.005,64.201,59.427
2015,4,23,0,0,0,60.858,64.143,59.202
2015,4,24,0,0,0,59.867,64.054,58.977
2015,4,25,0,0,0,59.242,63.913,58.753
2015,4,26,0,0,0,59.173,63.734,58.528
2015,4,27,0,0,0,59.792,63.54,59.451
2015,4,28,0,0,0,61.059,63.154,59.92
2015,4,29,0,0,0,62.689,62.936,60.277
2015,4,30,0,0,0,64.326,63.092,60.521
2015,5,1,0,0,0,65.667,63.245,60.651
2015,5,2,0,0,0,66.467,63.38,60.667
2015,5,3,0,0,0,66.63,63.525,60.568
2015,5,4,0,0,0,66.26,63.678,59.219
2015,5,5,0,0,0,65.576,63.829,58.22
2015,5,6,0,0,0,64.797,63.891,57.23
2015,5,7,0,0,0,64.065,63.842,56.653
2015,5,8,0,0,0,63.482,63.592,56.491
2015,5,9,0,0,0,63.123,63.27,56.744
2015,5,10,0,0,0,62.989,63.131,57.411
2015,5,11,0,0,0,63.004,63.17,58.482
2015,5,12,0,0,0,63.069,63.183,59.341
2015,5,13,0,0,0,63.114,63.154,59.987
2015,5,14,0,0,0,63.165,63.257,60.867
2015,5,15,0,0,0,63.322,62.979,61.318
2015,5,16,0,0,0,63.635,62.61,61.339
2015,5,17,0,0,0,64.075,62.636,60.931
2015,5,18,0,0,0,64.526,62.756,60.143
2015,5,19,0,0,0,64.908,62.923,59.591
2015,5,20,0,0,0,65.205,63.104,59.275
2015,5,21,0,0,0,65.373,63.303,58.346
2015,5,22,0,0,0,65.4,63.446,57.956
2015,5,23,0,0,0,65.342,63.565,58.106
2015,5,24,0,0,0,65.24,63.6,58.447
2015,5,25,0,0,0,65.15,63.627,59.149
2015,5,26,0,0,0,65.077,63.733,59.782
2015,5,27,0,0,0,64.932,63.823,60.343
2015,5,28,0,0,0,64.537,63.968,60.926
2015,5,29,0,0,0,63.77,64.104,61.038
2015,5,30,0,0,0,62.661,64.171,60.681
2015,5,31,0,0,0,61.385,64.139,60.203
2015,6,1,0,0,0,60.186,63.846,59.384
2015,6,2,0,0,0,59.32,63.402,58.655
2015,6,3,0,0,0,59.012,62.92,58.018
2015,6,4,0,0,0,59.229,62.459,57.471
2015,6,5,0,0,0,59.798,62.354,57.309
2015,6,6,0,0,0,60.544,62.507,57.282
2015,6,7,0,0,0,61.285,62.652,57.629
2015,6,8,0,0,0,61.916,62.786,57.874
2015,6,9,0,0,0,62.4,62.929,58.187
2015,6,10,0,0,0,62.716,63.066,58.661
2015,6,11,0,0,0,62.906,63.082,59.179
2015,6,12,0,0,0,63.026,63.144,59.447
2015,6,13,0,0,0,63.144,63.352,59.715
2015,6,14,0,0,0,63.231,63.557,59.68
2015,6,15,0,0,0,63.231,63.764,59.815
2015,6,16,0,0,0,63.093,63.948,59.953
2015,6,17,0,0,0,62.751,64.107,59.998
2015,6,18,0,0,0,62.177,64.248,60.149
2015,6,19,0,0,0,61.47,64.372,60.405
2015,6,20,0,0,0,60.812,64.327,60.765
2015,6,21,0,0,0,60.4,64.067,61.227
2015,6,22,0,0,0,60.365,63.881,61.321
2015,6,23,0,0,0,60.64,63.833,61.413
2015,6,24,0,0,0,61.082,63.81,61.746
2015,6,25,0,0,0,61.58,63.903,62.097
2015,6,26,0,0,0,62.091,64.063,62.467
2015,6,27,0,0,0,62.594,64.2,62.601
2015,6,28,0,0,0,63.03,64.35,62.568
2015,6,29,0,0,0,63.346,64.499,62.838
2015,6,30,0,0,0,63.476,64.593,63.04
2015,7,1,0,0,0,63.385,64.642,62.374
2015,7,2,0,0,0,63.062,64.701,61.531
2015,7,3,0,0,0,62.553,64.732,60.51
2015,7,4,0,0,0,61.981,64.592,59.567
2015,7,5,0,0,0,61.474,64.384,58.701
2015,7,6,0,0,0,61.123,64.279,57.911
2015,7,7,0,0,0,60.947,64.283,57.201
2015,7,8,0,0,0,60.909,64.259,57.132
2015,7,9,0,0,0,60.873,64.195,57.062
2015,7,10,0,0,0,60.745,64.267,56.992
2015,7,11,0,0,0,60.498,64.354,56.922
2015,7,12,0,0,0,60.09,64.418,56.852
2015,7,13,0,0,0,59.496,64.536,56.782
2015,7,14,0,0,0,58.849,64.605,57.012
2015,7,15,0,0,0,58.327,64.452,57.195
2015,7,16,0,0,0,58.07,63.936,57.33
2015,7,17,0,0,0,58.179,63.516,57.418
2015,7,18,0,0,0,58.632,63.475,58.041
2015,7,19,0,0,0,59.315,63.359,58.973
2015,7,20,0,0,0,60.071,63.322,60.214
2015,7,21,0,0,0,60.785,63.505,61.049
2015,7,22,0,0,0,61.391,63.664,62.341
2015,7,23,0,0,0,61.834,63.793,62.987
2015,7,24,0,0,0,62.074,63.895,63.773
2015,7,25,0,0,0,62.121,64.015,64.117
2015,7,26,0,0,0,62.047,64.182,64.246
2015,7,27,0,0,0,61.939,64.157,63.966
2015,7,28,0,0,0,61.862,63.894,63.692
2015,7,29,0,0,0,61.806,63.737,62.909
2015,7,30,0,0,0,61.666,63.809,62.721
2015,7,31,0,0,0,61.327,63.957,62.34
2015,8,1,0,0,0,60.697,64.084,61.765
2015,8,2,0,0,0,59.71,64.202,60.998
2015,8,3,0,0,0,58.366,64.342,60.23
2015,8,4,0,0,0,56.852,64.498,59.463
2015,8,5,0,0,0,55.456,64.604,58.695
2015,8,6,0,0,0,54.382,64.117,57.928
2015,8,7,0,0,0,53.769,63.381,57.538
2015,8,8,0,0,0,53.642,63.013,57.576
2015,8,9,0,0,0,53.882,62.817,58.042
2015,8,10,0,0,0,54.338,62.735,58.937
2015,8,11,0,0,0,54.864,62.658,59.741
2015,8,12,0,0,0,55.347,62.693,60.455
2015,8,13,0,0,0,55.775,62.815,61.078
2015,8,14,0,0,0,56.233,62.906,61.234
2015,8,15,0,0,0,56.754,62.786,61.244
2015,8,16,0,0,0,57.349,62.629,61.107
2015,8,17,0,0,0,58.062,62.769,61.095
2015,8,18,0,0,0,58.861,62.969,61.251
2015,8,19,0,0,0,59.684,62.909,61.575
2015,8,20,0,0,0,60.494,62.756,62.068
2015,8,21,0,0,0,61.211,62.81,62.824
2015,8,22,0,0,0,61.744,62.955,63.709
2015,8,23,0,0,0,61.983,63.109,64.608
2015,8,24,0,0,0,61.885,63.313,65.001
2015,8,25,0,0,0,61.551,63.393,65.362
2015,8,26,0,0,0,61.124,63.322,65.422
2015,8,27,0,0,0,60.642,63.326,65.216
2015,8,28,0,0,0,60.125,63.392,64.65
2015,8,29,0,0,0,59.634,63.439,63.487
2015,8,30,0,0,0,59.254,63.516,61.84
2015,8,31,0,0,0,59.076,63.644,60.647
2015,9,1,0,0,0,59.177,63.625,59.908
2015,9,2,0,0,0,59.552,63.41,59.893
2015,9,3,0,0,0,60.146,63.209,60.726
2015,9,4,0,0,0,60.842,63.202,62.046
2015,9,5,0,0,0,61.484,63.367,63.831
2015,9,6,0,0,0,61.933,63.617,65.903
2015,9,7,0,0,0,62.143,63.89,66.944
2015,9,8,0,0,0,62.173,64.121,67.474
2015,9,9,0,0,0,62.165,64.338,67.495
2015,9,10,0,0,0,62.245,64.541,67.635
2015,9,11,0,0,0,62.458,64.545,67.881
2015,9,12,0,0,0,62.796,64.542,67.777
2015,9,13,0,0,0,63.193,64.727,67.502
2015,9,14,0,0,0,63.518,64.899,68.331
2015,9,15,0,0,0,63.599,65.054,68.887
2015,9,16,0,0,0,63.409,65.188,69.171
2015,9,17,0,0,0,63.037,65.304,68.639
2015,9,18,0,0,0,62.564,65.467,67.882
2015,9,19,0,0,0,62.03,65.571,67.438
2015,9,20,0,0,0,61.464,65.566,67.309
2015,9,21,0,0,0,60.908,65.534,66.917
2015,9,22,0,0,0,60.385,65.496,66.679
2015,9,23,0,0,0,59.93,65.456,66.595
2015,9,24,0,0,0,59.629,65.415,66.418
2015,9,25,0,0,0,59.584,65.404,66.389
2015,9,26,0,0,0,59.834,65.396,66.444
2015,9,27,0,0,0,60.354,65.404,66.584
2015,9,28,0,0,0,61.097,65.452,66.592
2015,9,29,0,0,0,61.997,65.531,66.905
2015,9,30,0,0,0,63.009,65.617,67.488
2015,10,1,0,0,0,64.031,65.703,68.473
2015,10,2,0,0,0,64.938,65.729,69.407
2015,10,3,0,0,0,65.637,65.691,70.288
2015,10,4,0,0,0,66.101,65.692,71.118
2015,10,5,0,0,0,66.398,65.703,71.498
2015,10,6,0,0,0,66.586,65.728,71.66
2015,10,7,0,0,0,66.699,65.799,71.638
2015,10,8,0,0,0,66.732,65.876,71.721
2015,10,9,0,0,0,66.697,65.97,71.589
2015,10,10,0,0,0,66.633,66.087,71.241
2015,10,11,0,0,0,66.609,66.189,70.678
2015,10,12,0,0,0,66.673,66.236,70.652
2015,10,13,0,0,0,66.869,66.334,70.669
2015,10,14,0,0,0,67.184,66.506,71.038
2015,10,15,0,0,0,67.595,66.664,71.337
2015,10,16,0,0,0,68.07,66.788,71.541
2015,10,17,0,0,0,68.522,66.9,71.827
2015,10,18,0,0,0,68.819,67.017,72.196
2015,10,19,0,0,0,68.888,67.121,72.44
2015,10,20,0,0,0,68.756,67.224,72.825
2015,10,21,0,0,0,68.496,67.328,73.043
2015,10,22,0,0,0,68.143,67.431,73.093
2015,10,23,0,0,0,67.715,67.53,73.32
2015,10,24,0,0,0,67.213,67.571,73.824
2015,10,25,0,0,0,66.666,67.535,74.352
2015,10,26,0,0,0,66.109,67.497,74.128
2015,10,27,0,0,0,65.588,67.482,73.6
2015,10,28,0,0,0,65.138,67.559,72.767
2015,10,29,0,0,0,64.834,67.689,72.383
2015,10,30,0,0,0,64.711,67.794,72.149
2015,10,31,0,0,0,64.722,67.914,71.4
2015,11,1,0,0,0,64.819,68.048,70.613
2015,11,2,0,0,0,64.954,68.196,70.785
2015,11,3,0,0,0,65.067,68.385,71.155
2015,11,4,0,0,0,65.068,68.595,71.726
2015,11,5,0,0,0,64.905,68.778,71.216
2015,11,6,0,0,0,64.62,68.937,70.413
2015,11,7,0,0,0,64.27,68.999,70.342
2015,11,8,0,0,0,63.962,69.005,70.469
2015,11,9,0,0,0,63.853,68.976,70.48
2015,11,10,0,0,0,64.075,68.914,70.337
2015,11,11,0,0,0,64.627,68.884,70.392
2015,11,12,0,0,0,65.383,68.869,71.172
2015,11,13,0,0,0,66.21,68.861,72.095
2015,11,14,0,0,0,67.02,68.906,72.455
2015,11,15,0,0,0,67.715,69.009,72.562
2015,11,16,0,0,0,68.269,69.112,72.509
2015,11,17,0,0,0,68.689,69.156,72.578
2015,11,18,0,0,0,68.981,69.2,72.445
2015,11,19,0,0,0,69.146,69.303,72.563
2015,11,20,0,0,0,69.224,69.329,72.5
2015,11,21,0,0,0,69.258,69.244,72.47
2015,11,22,0,0,0,69.219,69.153,72.472
2015,11,23,0,0,0,69.044,69.177,72.506
2015,11,24,0,0,0,68.681,69.322,72.641
2015,11,25,0,0,0,68.1,69.477,72.847
2015,11,26,0,0,0,67.284,69.542,72.452
2015,11,27,0,0,0,66.303,69.523,71.979
2015,11,28,0,0,0,65.217,69.331,71.285
2015,11,29,0,0,0,64.095,69.093,70.608
2015,11,30,0,0,0,63.036,68.955,69.948
2015,12,1,0,0,0,62.129,68.798,69.306
2015,12,2,0,0,0,61.473,68.609,68.949
2015,12,3,0,0,0,61.213,68.376,68.591
2015,12,4,0,0,0,61.486,68.11,68.356
2015,12,5,0,0,0,62.354,67.849,68.539
2015,12,6,0,0,0,63.709,67.642,68.807
2015,12,7,0,0,0,65.345,67.549,69.158
2015,12,8,0,0,0,67,67.584,69.594
2015,12,9,0,0,0,68.426,67.684,69.845
2015,12,10,0,0,0,69.477,67.8,70.421
2015,12,11,0,0,0,70.168,67.92,71.195
2015,12,12,0,0,0,70.591,68.074,71.779
2015,12,13,0,0,0,70.869,68.206,72.27
2015,12,14,0,0,0,71.099,68.311,72.522
2015,12,15,0,0,0,71.312,68.433,72.534
2015,12,16,0,0,0,71.496,68.544,72.496
2015,12,17,0,0,0,71.64,68.653,72.408
2015,12,18,0,0,0,71.767,68.772,72.27
2015,12,19,0,0,0,71.828,68.889,72.175
2015,12,20,0,0,0,71.747,68.994,72.123
2015,12,21,0,0,0,71.522,69.106,72.261
2015,12,22,0,0,0,71.193,69.254,72.587
2015,12,23,0,0,0,70.785,69.4,72.913
2015,12,24,0,0,0,70.374,69.336,73.24
2015,12,25,0,0,0,70.043,69.109,73.045
2015,12,26,0,0,0,69.832,69.028,72.765
2015,12,27,0,0,0,69.693,69.076,72.401
2015,12,28,0,0,0,69.463,69.127,72.386
2015,12,29,0,0,0,68.976,69.203,72.195
2015,12,30,0,0,0,68.147,69.306,71.826
2015,12,31,0,0,0,67.057,69.401,71.281
2016,1,1,0,0,0,65.947,69.366,71.079
2016,1,2,0,0,0,65.097,68.996,70.786
2016,1,3,0,0,0,64.716,68.433,70.4
2016,1,4,0,0,0,64.865,67.977,69.862
2016,1,5,0,0,0,65.408,67.657,69.784
2016,1,6,0,0,0,66.209,67.486,69.614
2016,1,7,0,0,0,67.146,67.37,69.352
2016,1,8,0,0,0,68.063,67.169,69.319
2016,1,9,0,0,0,68.873,66.822,69.515
2016,1,10,0,0,0,69.593,66.548,69.657
2016,1,11,0,0,0,70.203,66.485,69.371
2016,1,12,0,0,0,70.661,66.376,68.771
2016,1,13,0,0,0,70.937,66.319,68.246
2016,1,14,0,0,0,70.967,66.386,67.796
2016,1,15,0,0,0,70.66,66.396,67.1
2016,1,16,0,0,0,69.918,66.353,66.156
2016,1,17,0,0,0,68.755,66.288,65.249
2016,1,18,0,0,0,67.336,66.213,64.378
2016,1,19,0,0,0,65.866,65.81,62.818
2016,1,20,0,0,0,64.492,65.353,61.426
2016,1,21,0,0,0,63.332,65.138,60.268
2016,1,22,0,0,0,62.453,64.824,59.347
2016,1,23,0,0,0,61.828,64.447,58.661
2016,1,24,0,0,0,61.436,64.09,58.21
2016,1,25,0,0,0,61.344,63.791,57.995
2016,1,26,0,0,0,61.613,63.415,58.541
2016,1,27,0,0,0,62.284,62.916,59.155
2016,1,28,0,0,0,63.364,62.474,59.937
2016,1,29,0,0,0,64.751,62.208,60.395
2016,1,30,0,0,0,66.243,62.117,60.529
2016,1,31,0,0,0,67.623,62.098,60.71
2016,2,1,0,0,0,68.686,62.069,60.94
2016,2,2,0,0,0,69.321,62.035,61.163
2016,2,3,0,0,0,69.533,62.042,60.867
2016,2,4,0,0,0,69.475,62.049,60.108
2016,2,5,0,0,0,69.303,62.014,59.677
2016,2,6,0,0,0,69.099,61.945,59.572
2016,2,7,0,0,0,68.975,61.773,59.423
2016,2,8,0,0,0,69.001,61.575,59.382
2016,2,9,0,0,0,69.115,61.49,59.209
2016,2,10,0,0,0,69.193,61.465,59.415
2016,2,11,0,0,0,69.161,61.479,59.97
2016,2,12,0,0,0,68.91,61.558,60.054
2016,2,13,0,0,0,68.346,61.68,59.668
2016,2,14,0,0,0,67.479,61.807,59.332
2016,2,15,0,0,0,66.438,61.869,58.805
2016,2,16,0,0,0,65.41,61.807,58.527
2016,2,17,0,0,0,64.64,61.619,58.498
2016,2,18,0,0,0,64.373,61.006,58.526
2016,2,19,0,0,0,64.636,60.21,59.261
2016,2,20,0,0,0,65.23,59.837,59.704
2016,2,21,0,0,0,65.94,59.73,60.137
2016,2,22,0,0,0,66.571,59.64,60.501
2016,2,23,0,0,0,67.056,59.552,60.651
2016,2,24,0,0,0,67.394,59.566,60.588
2016,2,25,0,0,0,67.587,59.696,60.294
2016,2,26,0,0,0,67.692,59.841,59.639
2016,2,27,0,0,0,67.786,59.879,59.535
2016,2,28,0,0,0,67.877,59.78,59.179
2016,2,29,0,0,0,67.934,59.715,59.105
2016,3,1,0,0,0,67.968,59.94,59.305
2016,3,2,0,0,0,68.082,60.039,59.692
2016,3,3,0,0,0,68.34,59.866,60.22
2016,3,4,0,0,0,68.708,59.833,60.889
2016,3,5,0,0,0,69.071,59.834,61.788
2016,3,6,0,0,0,69.354,59.806,62.78
2016,3,7,0,0,0,69.549,59.781,63.479
2016,3,8,0,0,0,69.729,59.764,63.891
2016,3,9,0,0,0,69.956,59.761,64.105
2016,3,10,0,0,0,70.226,59.789,64.182
2016,3,11,0,0,0,70.502,59.854,64.124
2016,3,12,0,0,0,70.75,59.884,64.176
2016,3,13,0,0,0,70.92,59.962,64.239
2016,3,14,0,0,0,70.913,60.134,64.313
2016,3,15,0,0,0,70.651,60.304,64.397
2016,3,16,0,0,0,70.069,60.521,64.462
2016,3,17,0,0,0,69.1,60.751,64.425
2016,3,18,0,0,0,67.726,60.811,64.441
2016,3,19,0,0,0,65.975,60.726,63.74
2016,3,20,0,0,0,63.933,60.603,62.556
2016,3,21,0,0,0,61.82,60.42,60.891
2016,3,22,0,0,0,59.97,60.104,59.245
2016,3,23,0,0,0,58.713,59.586,57.796
2016,3,24,0,0,0,58.32,58.537,56.63
2016,3,25,0,0,0,58.895,57.537,55.589
2016,3,26,0,0,0,60.198,57.131,55.199
2016,3,27,0,0,0,61.865,56.906,56.319
2016,3,28,0,0,0,63.565,56.868,57.747
2016,3,29,0,0,0,65.033,56.983,58.984
2016,3,30,0,0,0,66.153,57.173,60.078
2016,3,31,0,0,0,66.979,57.4,61.232
2016,4,1,0,0,0,67.611,57.609,62.955
2016,4,2,0,0,0,68.116,57.666,64.48
2016,4,3,0,0,0,68.571,57.591,64.948
2016,4,4,0,0,0,69.032,57.772,65.56
2016,4,5,0,0,0,69.503,58.175,66.316
2016,4,6,0,0,0,69.924,58.534,67.016
2016,4,7,0,0,0,70.219,58.837,67.459
2016,4,8,0,0,0,70.351,59.058,67.125
2016,4,9,0,0,0,70.353,59.236,66.779
2016,4,10,0,0,0,70.286,59.408,66.422
